,Content ID,Type of Content,Category,Type of Reaction,Datetime,Sentiment,Score
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,2020-10-31 21:46:10,negative,15.0
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,heart,2020-10-12 09:40:05,positive,60.0
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,want,2020-12-12 12:22:24,positive,70.0
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,like,2021-01-09 16:37:02,positive,50.0
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,hate,2020-08-23 04:39:40,negative,5.0
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,2020-12-22 04:20:41,positive,65.0
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,disgust,2020-11-07 08:49:52,negative,0.0
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,2021-04-17 22:45:10,positive,72.0
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,2021-04-21 00:21:08,negative,15.0
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,2020-07-19 10:33:01,positive,45.0
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,2020-07-06 02:08:44,positive,45.0
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,2021-03-26 05:42:40,positive,65.0
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,2020-09-13 11:24:46,positive,70.0
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,2021-01-28 21:06:52,negative,12.0
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,2021-01-20 01:15:51,neutral,20.0
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,2020-09-03 01:15:28,positive,75.0
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,2021-01-09 10:46:06,negative,12.0
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,2020-09-19 22:29:36,neutral,20.0
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,2021-05-29 07:21:43,positive,75.0
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,2021-05-15 19:04:28,negative,12.0
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,2020-08-15 12:27:11,positive,45.0
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,2021-03-31 15:51:15,negative,0.0
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2021-02-15 03:32:10,neutral,35.0
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,2021-03-29 19:03:01,negative,15.0
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,2020-07-29 10:40:21,negative,15.0
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,2021-05-08 13:47:13,negative,5.0
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,2020-11-06 02:36:08,positive,60.0
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,2020-07-25 16:31:01,positive,75.0
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,2020-12-04 00:56:40,negative,12.0
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,2020-09-22 02:08:51,positive,75.0
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,2020-07-05 05:50:42,negative,5.0
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,2020-10-20 12:11:09,positive,70.0
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,2021-01-11 06:02:02,positive,60.0
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,2021-02-28 07:51:53,positive,70.0
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,2020-12-06 13:45:28,positive,45.0
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2021-05-05 09:54:26,neutral,35.0
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,interested,2020-08-27 18:36:22,positive,30.0
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,2020-10-15 01:29:34,positive,60.0
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2021-01-15 11:33:42,neutral,35.0
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,2021-03-01 20:26:23,positive,45.0
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2020-11-28 02:11:34,neutral,35.0
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,2020-06-26 19:05:37,positive,60.0
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,2020-12-30 13:37:07,positive,70.0
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,2021-02-14 21:15:34,positive,75.0
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,2021-03-27 20:07:46,positive,70.0
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,2020-08-23 07:38:36,negative,10.0
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,2020-11-09 08:23:03,positive,60.0
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,2021-05-12 20:45:29,negative,5.0
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,2021-04-15 13:23:20,negative,5.0
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2020-08-16 22:58:59,neutral,35.0
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,2020-09-11 16:22:49,negative,0.0
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,2021-04-13 01:43:25,positive,45.0
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,2020-12-13 15:59:17,positive,70.0
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,2020-12-03 08:08:06,negative,10.0
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,2020-10-13 16:31:34,negative,0.0
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,2020-12-04 10:04:19,positive,70.0
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,2021-01-25 11:00:32,neutral,35.0
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,2021-05-04 19:40:16,negative,5.0
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,2020-07-23 19:31:31,negative,0.0
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,2021-01-06 06:08:01,positive,65.0
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,2020-10-21 03:48:31,negative,12.0
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,2021-02-23 22:36:09,negative,12.0
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2021-01-26 01:00:43,positive,75.0
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,2020-12-18 14:07:00,neutral,35.0
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,2021-05-23 23:27:54,neutral,20.0
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,2020-10-31 03:17:05,negative,12.0
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,2021-02-20 20:02:26,neutral,20.0
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2020-10-28 13:14:29,positive,75.0
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,2020-08-30 00:08:16,neutral,35.0
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,2020-12-08 13:12:56,negative,0.0
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,2020-11-04 21:06:52,negative,15.0
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,2020-08-24 13:48:29,negative,15.0
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,2021-01-05 13:15:46,negative,0.0
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,2021-02-28 09:21:36,positive,72.0
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,2020-09-22 04:09:35,negative,10.0
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,2020-11-08 02:43:54,negative,0.0
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,2020-10-26 11:48:40,positive,65.0
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,2020-11-04 14:58:21,positive,60.0
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,2021-05-31 01:24:35,positive,65.0
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,2021-03-07 06:31:09,neutral,35.0
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,2021-06-17 23:27:43,positive,45.0
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,2020-07-27 23:54:47,positive,45.0
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,2021-04-19 01:45:56,negative,0.0
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,2020-10-05 13:55:20,positive,50.0
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2020-09-28 08:49:01,positive,75.0
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,2021-02-25 04:02:48,negative,10.0
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,2020-12-24 22:31:22,positive,60.0
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,2021-06-15 12:15:12,positive,60.0
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,2021-05-03 23:10:25,negative,10.0
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,2021-02-12 04:23:19,positive,45.0
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,2020-08-31 00:39:35,positive,72.0
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,2021-01-11 08:47:58,neutral,20.0
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2020-08-02 20:28:34,positive,75.0
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,2020-10-18 12:49:22,negative,0.0
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,2021-03-28 08:08:25,neutral,35.0
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2021-02-11 04:02:30,positive,75.0
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,2020-08-12 23:43:02,positive,60.0
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,2021-01-07 02:48:35,negative,15.0
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,interested,2020-10-27 03:58:50,positive,30.0
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,2021-02-19 00:55:24,negative,15.0
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2021-06-08 10:45:12,positive,75.0
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,2020-10-18 04:17:57,positive,50.0
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,2020-11-05 13:54:53,positive,75.0
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,2020-08-16 12:12:47,positive,45.0
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,2020-10-14 14:55:56,negative,15.0
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,2021-04-01 12:04:53,neutral,35.0
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,2020-09-25 06:17:26,positive,50.0
341,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,audio,travel,intrigued,2021-03-03 18:40:34,positive,45.0
342,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,2020-10-30 03:52:21,positive,30.0
343,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,like,2021-02-12 05:48:42,positive,50.0
344,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,disgust,2021-02-08 03:28:00,negative,0.0
345,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,2021-04-02 07:49:50,positive,30.0
346,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,2020-06-30 05:53:45,negative,12.0
347,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,2020-10-22 23:10:08,negative,12.0
348,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,indifferent,2021-06-16 13:46:38,neutral,20.0
349,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,cherish,2020-08-10 13:42:50,positive,70.0
350,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,adore,2020-07-26 19:34:55,positive,72.0
351,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,interested,2020-12-12 15:31:52,positive,30.0
352,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,want,2020-08-21 15:22:44,positive,70.0
353,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,2021-05-31 20:37:12,neutral,20.0
354,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,2021-02-14 06:00:42,neutral,20.0
355,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,disgust,2021-02-15 20:35:25,negative,0.0
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,2020-09-08 14:01:57,negative,5.0
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,2020-10-28 07:37:33,negative,12.0
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,2020-11-21 19:53:48,positive,30.0
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,2020-10-16 22:41:35,negative,15.0
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,2021-01-08 12:46:55,negative,5.0
361,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2020-09-07 06:55:04,positive,70.0
362,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,2021-01-26 16:14:57,negative,5.0
363,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,2020-09-15 22:47:26,negative,12.0
364,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,2020-11-09 00:34:16,positive,65.0
365,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,like,2020-09-03 13:36:20,positive,50.0
366,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,2021-02-01 04:49:33,neutral,20.0
367,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2021-04-14 18:36:31,positive,70.0
368,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,2021-01-12 11:57:12,positive,65.0
369,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,2020-11-02 22:53:01,negative,10.0
370,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,2021-03-08 00:05:02,positive,60.0
371,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2020-09-14 05:11:58,positive,70.0
372,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,2020-07-28 09:50:53,negative,10.0
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2020-06-30 01:25:28,positive,70.0
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,2021-01-26 19:53:46,positive,72.0
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,cherish,2020-06-30 07:10:06,positive,70.0
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,2021-05-19 16:20:37,positive,72.0
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2021-03-11 23:55:36,positive,70.0
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,2020-10-17 22:39:24,positive,70.0
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,2021-04-12 17:12:48,positive,72.0
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,2020-11-25 01:57:44,negative,5.0
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,2021-06-09 09:41:37,negative,0.0
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,peeking,2021-05-20 17:51:52,neutral,35.0
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,2020-09-30 18:09:27,negative,5.0
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,2020-10-07 16:03:38,positive,75.0
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,2020-10-07 01:24:33,negative,15.0
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,2021-01-11 16:13:14,negative,15.0
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,2020-12-26 06:13:28,negative,0.0
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,2021-06-15 17:31:50,negative,0.0
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,2021-05-21 09:25:49,negative,15.0
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,2020-11-14 15:11:03,positive,45.0
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,2021-05-05 15:38:53,positive,75.0
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,2020-08-17 10:08:59,positive,30.0
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,2020-12-31 05:53:41,positive,45.0
394,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,2020-11-21 03:14:44,negative,0.0
395,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,2020-10-05 18:00:47,negative,5.0
396,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,2021-05-28 15:20:37,positive,70.0
397,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,2021-01-12 12:14:41,negative,5.0
398,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,2021-02-20 00:07:04,negative,15.0
399,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,2020-07-14 21:01:13,positive,45.0
400,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,2021-06-05 10:04:02,negative,12.0
401,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,2021-03-23 01:55:33,positive,70.0
402,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,2021-05-18 09:52:53,positive,70.0
403,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,2020-08-31 05:22:31,negative,15.0
404,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,2021-06-04 16:57:48,positive,50.0
405,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,2021-01-01 11:23:50,negative,0.0
406,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,2021-05-29 04:16:37,negative,10.0
407,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,2020-07-18 10:43:22,positive,30.0
408,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,2020-11-07 01:54:43,positive,72.0
409,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,2020-08-11 12:01:55,positive,50.0
410,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,2020-07-24 18:23:18,negative,10.0
411,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,2020-10-08 08:38:12,negative,15.0
412,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,2021-02-05 13:05:01,neutral,20.0
413,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,2020-11-09 03:05:47,neutral,20.0
414,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,2020-07-26 10:36:35,positive,30.0
415,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,2021-05-19 04:30:38,positive,50.0
416,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,2020-11-15 22:53:12,positive,75.0
417,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,2021-02-04 13:45:52,negative,12.0
418,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,2020-08-01 23:38:51,positive,45.0
419,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,2020-09-22 17:07:18,positive,75.0
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,2021-05-21 12:47:49,positive,72.0
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,2021-02-25 12:05:38,neutral,35.0
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,2021-04-10 09:41:43,negative,0.0
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,2021-04-06 19:56:38,negative,12.0
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,2021-04-05 16:42:13,negative,12.0
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,2020-12-14 12:53:01,negative,0.0
426,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,2021-03-06 10:03:19,positive,60.0
427,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2020-10-12 01:42:57,negative,5.0
428,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,2020-11-14 10:25:46,positive,50.0
429,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,2021-06-07 12:44:11,negative,15.0
430,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2021-02-13 13:45:04,negative,5.0
431,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,2021-05-08 11:21:04,positive,65.0
432,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,2020-11-20 19:09:52,negative,15.0
433,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,2020-07-18 03:52:55,positive,70.0
434,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,2020-08-27 15:23:50,positive,65.0
435,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,2020-09-29 02:49:19,negative,10.0
436,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,2020-08-17 14:29:47,positive,50.0
437,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,2020-08-16 17:45:53,positive,70.0
438,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,2020-07-06 00:08:33,positive,50.0
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,2020-07-22 01:15:31,positive,60.0
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,2021-05-16 13:24:49,negative,15.0
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,2021-05-20 22:09:11,positive,65.0
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2021-02-11 08:54:18,negative,5.0
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,2020-08-03 17:58:38,positive,45.0
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,2020-09-18 16:29:26,positive,70.0
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2021-03-27 08:58:02,negative,5.0
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,2020-07-13 21:02:55,negative,10.0
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,2021-01-19 03:07:21,positive,75.0
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,2021-04-30 06:11:44,positive,70.0
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,2021-04-04 01:34:57,positive,50.0
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,2021-02-03 18:41:02,neutral,20.0
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,2020-10-06 10:20:38,negative,0.0
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,interested,2020-11-07 17:59:44,positive,30.0
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,2020-12-22 01:07:31,negative,10.0
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,2021-03-20 14:45:28,neutral,20.0
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,2020-08-14 09:02:52,positive,45.0
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,2020-09-20 19:55:10,positive,45.0
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,2020-12-20 16:12:43,negative,15.0
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,2021-05-08 18:54:26,positive,72.0
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,2020-10-23 18:02:54,neutral,35.0
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,2020-08-27 15:08:16,negative,0.0
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,cherish,2021-05-23 04:59:48,positive,70.0
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,2020-11-27 02:50:41,positive,65.0
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,2021-04-16 11:15:42,positive,75.0
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,2021-05-29 04:12:17,negative,5.0
